_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,checkfield,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event,event0,event1,event10,event11,event12,event13,event14,event2,event3,event4,event5,event6,event7,event8,event9,nohighlightwords,step_2_highlight_words_in_the_text_that_relate_to_the_events_you_selected_in_step1,_golden,tweet,uid
713703112,5/6/2015 03:06:11,1630604318,5/6/2015 03:05:42,false,clixsense,0.8906,32018020,USA,OH,Massillon,24.140.109.91,done,20,,,,,,18,24,16,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"@BaconHamLincoln If we didn't stick our nose in, (as well as the rest of the world) Russia would've conquered the Ukraine and set off WW3 ",entity/text/news/tweet/37810
713703112,5/6/2015 03:33:58,1630614555,5/6/2015 03:33:41,false,bitcoinget,0.9081,21743413,USA,WA,Lynnwood,67.183.5.219,done,16,,,,,,20,,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"@BaconHamLincoln If we didn't stick our nose in, (as well as the rest of the world) Russia would've conquered the Ukraine and set off WW3 ",entity/text/news/tweet/37810
713703112,5/6/2015 04:36:27,1630635581,5/6/2015 04:36:01,false,prodege,0.6581,18793920,USA,CA,Salinas,73.162.0.87,done,16,,,,,,17,18,19,20,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"@BaconHamLincoln If we didn't stick our nose in, (as well as the rest of the world) Russia would've conquered the Ukraine and set off WW3 ",entity/text/news/tweet/37810
713703112,5/6/2015 04:56:50,1630641248,5/6/2015 04:56:00,false,gifthunterclub,0.8761,24043308,GBR,"","",94.102.147.250,done,20,,,,,,,,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"@BaconHamLincoln If we didn't stick our nose in, (as well as the rest of the world) Russia would've conquered the Ukraine and set off WW3 ",entity/text/news/tweet/37810
713703112,5/6/2015 05:13:22,1630645733,5/6/2015 05:12:57,false,clixsense,0.8846,6362702,GBR,B7,Bristol,90.222.102.171,done,16,,,,,,18,20,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"@BaconHamLincoln If we didn't stick our nose in, (as well as the rest of the world) Russia would've conquered the Ukraine and set off WW3 ",entity/text/news/tweet/37810
713703112,5/6/2015 06:45:14,1630671194,5/6/2015 06:44:58,false,clixsense,0.8563,21801865,GBR,A1,Barking,86.21.209.138,done,20,,,,,,,,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"@BaconHamLincoln If we didn't stick our nose in, (as well as the rest of the world) Russia would've conquered the Ukraine and set off WW3 ",entity/text/news/tweet/37810
713703112,5/6/2015 09:06:48,1630717083,5/6/2015 09:06:35,false,prodege,0.7137,9559045,USA,TX,Katy,107.204.186.78,done,20,,,,,,,,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"@BaconHamLincoln If we didn't stick our nose in, (as well as the rest of the world) Russia would've conquered the Ukraine and set off WW3 ",entity/text/news/tweet/37810
713703113,5/5/2015 21:02:38,1630449204,5/5/2015 21:02:09,false,clixsense,0.8498,31813170,GBR,D8,Chester-le-street,90.213.170.203,done,2,,,,,,11,14,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"RT @TarasKuzio: Russian ""political technologist"" (leaked document) outlines steps to separate Luhansk region from Ukraine. http://t.co/79re… ",entity/text/news/tweet/37811
713703113,5/5/2015 21:29:16,1630459436,5/5/2015 21:28:55,false,clixsense,0.8799,26904668,GBR,G6,Hull,178.78.102.168,done,2-13,,,,,,,,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"RT @TarasKuzio: Russian ""political technologist"" (leaked document) outlines steps to separate Luhansk region from Ukraine. http://t.co/79re… ",entity/text/news/tweet/37811
713703113,5/5/2015 21:51:31,1630467834,5/5/2015 21:50:55,false,points2shop,0.8083,2601565,GBR,V2,Glasgow,92.22.62.45,done,2,12,13,14,,,3,4,5,6,7,8,9,10,11,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"RT @TarasKuzio: Russian ""political technologist"" (leaked document) outlines steps to separate Luhansk region from Ukraine. http://t.co/79re… ",entity/text/news/tweet/37811
713703113,5/5/2015 23:11:52,1630503856,5/5/2015 23:10:23,false,clixsense,0.5964,30475246,USA,IL,Arlington Heights,69.65.47.121,done,,,,,,,,,,,,,,,,[NONE],,,,,,,,,,,,,,,,N/A,,false,"RT @TarasKuzio: Russian ""political technologist"" (leaked document) outlines steps to separate Luhansk region from Ukraine. http://t.co/79re… ",entity/text/news/tweet/37811
713703113,5/5/2015 23:12:35,1630504232,5/5/2015 23:08:17,false,elite,0.7737,28420204,GBR,"","",146.185.31.214,done,14,,,,,,,,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"RT @TarasKuzio: Russian ""political technologist"" (leaked document) outlines steps to separate Luhansk region from Ukraine. http://t.co/79re… ",entity/text/news/tweet/37811
713703113,5/5/2015 23:18:34,1630506949,5/5/2015 23:18:03,false,elite,0.8669,22389656,USA,CA,Tulare,99.95.254.133,done,2-14,,,,,,,,,,,,,,,[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],[Ukraine_crisis_2014],,,false,"RT @TarasKuzio: Russian ""political technologist"" (leaked document) outlines steps to separate Luhansk region from Ukraine. http://t.co/79re… ",entity/text/news/tweet/37811
