_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,checkfield,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event,event0,event1,event10,event11,event12,event13,event14,event2,event3,event4,event5,event6,event7,event8,event9,nohighlightwords,step_2_highlight_words_in_the_text_that_relate_to_the_events_you_selected_in_step1,_golden,tweet,uid
713183495,5/2/2015 04:55:18,1627550271,5/2/2015 04:55:03,false,gifthunterclub,0.9969,30901412,GBR,G5,Margate,85.210.122.97,done,0,,,,,,3,4,6,9,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],,,false,Recovery of missing Malaysian jet to stretch limits of technology - Reuters: Financial ExpressRecovery of miss... http://t.co/n48jVaDrWO,entity/text/news/tweet/11814
713183495,5/2/2015 06:08:09,1627598371,5/2/2015 06:07:56,false,prodege,0.9341,9559045,USA,TX,Katy,107.204.186.78,done,2-4,,,,,,,,,,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],,,false,Recovery of missing Malaysian jet to stretch limits of technology - Reuters: Financial ExpressRecovery of miss... http://t.co/n48jVaDrWO,entity/text/news/tweet/11814
713183495,5/2/2015 07:23:29,1627644232,5/2/2015 07:22:59,false,prodege,0.8421,16101132,GBR,F9,Hayes,2.223.214.149,done,2,,,,,,3,4,,,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],,,false,Recovery of missing Malaysian jet to stretch limits of technology - Reuters: Financial ExpressRecovery of miss... http://t.co/n48jVaDrWO,entity/text/news/tweet/11814
713183495,5/2/2015 08:53:27,1627685490,5/2/2015 08:53:04,false,prodege,0.7636,27934334,GBR,C7,Coventry,109.150.228.154,done,2-4,,,,,,,,,,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],,,false,Recovery of missing Malaysian jet to stretch limits of technology - Reuters: Financial ExpressRecovery of miss... http://t.co/n48jVaDrWO,entity/text/news/tweet/11814
713183495,5/2/2015 09:44:09,1627712757,5/2/2015 09:43:47,false,points4rewards,0.7409,28755767,USA,VA,Chester,68.57.118.32,done,0,,,,,,2,3,4,,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],,,false,Recovery of missing Malaysian jet to stretch limits of technology - Reuters: Financial ExpressRecovery of miss... http://t.co/n48jVaDrWO,entity/text/news/tweet/11814
713183495,5/2/2015 10:17:10,1627730234,5/2/2015 10:16:51,false,prodege,0.8335,29849805,GBR,Z1,Swansea,82.1.37.235,done,2-4,,,,,,,,,,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],,,false,Recovery of missing Malaysian jet to stretch limits of technology - Reuters: Financial ExpressRecovery of miss... http://t.co/n48jVaDrWO,entity/text/news/tweet/11814
713183495,5/2/2015 10:19:27,1627731671,5/2/2015 10:19:01,false,clixsense,0.8369,6355877,GBR,J5,Whitley Bay,77.98.220.230,done,3,,,,,,4,,,,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],[Disappearance_of_Malaysia_Airlines_Flight_370],,,false,Recovery of missing Malaysian jet to stretch limits of technology - Reuters: Financial ExpressRecovery of miss... http://t.co/n48jVaDrWO,entity/text/news/tweet/11814
713183496,5/2/2015 20:24:33,1628059201,5/2/2015 20:24:19,false,instagc,0.6971,32352104,USA,ME,Bangor,74.75.63.81,done,0-1,,,,,,,,,,,,,,,[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],,,false,Davos 2014 - Changing the Climate for Growth and Development: http://t.co/OKGGwk68SJ via @youtube,entity/text/news/tweet/16062
713183496,5/2/2015 21:18:16,1628090259,5/2/2015 21:17:38,false,gifthunterclub,0.7545,32384169,USA,NC,Cornelius,24.224.90.160,done,5-9,,,,,,,,,,,,,,,[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],,,false,Davos 2014 - Changing the Climate for Growth and Development: http://t.co/OKGGwk68SJ via @youtube,entity/text/news/tweet/16062
713183496,5/2/2015 22:03:09,1628114170,5/2/2015 22:02:51,false,instagc,0.7899,19378092,USA,PA,Lancaster,73.175.61.45,done,0,,,,,,1,,,,,,,,,[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],[Davos_world_economic_forum_2014],,,false,Davos 2014 - Changing the Climate for Growth and Development: http://t.co/OKGGwk68SJ via @youtube,entity/text/news/tweet/16062
