_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,checkfield,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event,event0,event1,event10,event11,event12,event13,event14,event2,event3,event4,event5,event6,event7,event8,event9,nohighlightwords,step_2_highlight_words_in_the_text_that_relate_to_the_events_you_selected_in_step1,_golden,tweet,uid
713703551,5/6/2015 12:10:43,1630771421,5/6/2015 12:10:20,false,points4rewards,0.8179,28755767,USA,VA,Chester,68.57.118.32,done,11,,,,,,14,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Fux Nooz used footage of random sad Asians instead of actual Koreans mourning the ferry via @globalpost - http://t.co/SitCXq2TeU,entity/text/news/tweet/21840
713703551,5/6/2015 12:22:22,1630774552,5/6/2015 12:21:22,false,elite,0.9824,31285455,GBR,M9,Saint Helens,2.97.85.226,done,11,,,,,,14,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Fux Nooz used footage of random sad Asians instead of actual Koreans mourning the ferry via @globalpost - http://t.co/SitCXq2TeU,entity/text/news/tweet/21840
713703551,5/6/2015 12:39:39,1630780016,5/6/2015 12:39:19,false,clixsense,0.6783,28351359,GBR,"","",92.1.55.103,done,11,,,,,,14,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Fux Nooz used footage of random sad Asians instead of actual Koreans mourning the ferry via @globalpost - http://t.co/SitCXq2TeU,entity/text/news/tweet/21840
713703551,5/6/2015 13:04:22,1630788292,5/6/2015 13:00:13,false,clixsense,0.6908,21875134,GBR,"","",31.185.241.48,done,11-14,,,,,,,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Fux Nooz used footage of random sad Asians instead of actual Koreans mourning the ferry via @globalpost - http://t.co/SitCXq2TeU,entity/text/news/tweet/21840
713703551,5/6/2015 13:05:04,1630788528,5/6/2015 13:04:46,false,superrewards,0.8414,24796792,USA,NY,New York,72.80.63.240,done,11,,,,,,14,11-14,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Fux Nooz used footage of random sad Asians instead of actual Koreans mourning the ferry via @globalpost - http://t.co/SitCXq2TeU,entity/text/news/tweet/21840
713703551,5/6/2015 13:09:52,1630789981,5/6/2015 13:09:31,false,fusioncash,0.8222,7461070,USA,FL,Orlando,107.199.12.117,done,11,,,,,,14,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Fux Nooz used footage of random sad Asians instead of actual Koreans mourning the ferry via @globalpost - http://t.co/SitCXq2TeU,entity/text/news/tweet/21840
713703551,5/6/2015 13:26:35,1630795425,5/6/2015 13:26:07,false,prodege,0.8358,12691973,USA,NC,Rocky Mount,76.3.66.226,done,11-14,,,,,,,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Fux Nooz used footage of random sad Asians instead of actual Koreans mourning the ferry via @globalpost - http://t.co/SitCXq2TeU,entity/text/news/tweet/21840
713703552,5/6/2015 10:22:05,1630740787,5/6/2015 10:21:51,false,prizerebel,0.9683,29881713,GBR,H9,London,82.0.199.39,done,3,,,,,,4,5,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,BBC News - South Korea ferry: three crew members named 'martyrs' http://t.co/GVC8OtCWhK,entity/text/news/tweet/22741
713703552,5/6/2015 10:27:27,1630742124,5/6/2015 10:27:10,false,prodege,0.9366,15439740,AUS,02,Jannali,14.200.59.55,done,6,,,,,,7,8,9,10,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,BBC News - South Korea ferry: three crew members named 'martyrs' http://t.co/GVC8OtCWhK,entity/text/news/tweet/22741
713703552,5/6/2015 11:32:25,1630758853,5/6/2015 11:32:09,false,gifthunterclub,0.889,29582088,GBR,I2,Manchester,89.242.211.143,done,3-4,,,,,,4,5,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,BBC News - South Korea ferry: three crew members named 'martyrs' http://t.co/GVC8OtCWhK,entity/text/news/tweet/22741
