_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
712643831,4/30/2015 22:23:27,1626198202,4/30/2015 22:22:50,false,instagc,1.0,32556346,USA,PA,Warren,207.255.244.59,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,negative,negative,,,,,,,,,,,negative,neutral,negative,negative,,,,,negative,,low,medium,,,,,,,,,,,medium,low,medium,medium,,,,,medium,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,4/30/2015 22:36:09,1626209454,4/30/2015 22:35:07,false,elite,0.9488,31883685,GBR,H2,Accrington,80.47.186.28,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,neutral,negative,,,,,,,,,,,neutral,neutral,neutral,neutral,,,,,negative,,low,medium,,,,,,,,,,,low,low,low,low,,,,,medium,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,5/1/2015 02:09:18,1626364661,5/1/2015 02:08:40,false,elite,0.8048,31848723,USA,"","",155.94.185.149,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,positive,positive,,,,,,,,,,,positive,positive,positive,positive,,,,,positive,,medium,medium,,,,,,,,,,,medium,medium,medium,medium,,,,,medium,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,5/1/2015 02:31:51,1626378370,5/1/2015 02:31:25,false,elite,0.8476,32306791,USA,TX,Dallas,74.63.242.184,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,negative,negative,,,,,,,,,,,positive,positive,positive,negative,,,,,positive,,low,low,,,,,,,,,,,medium,low,medium,low,,,,,medium,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,5/1/2015 02:51:20,1626390476,5/1/2015 02:46:19,false,clixsense,0.8405,19294877,USA,MA,Cambridge,71.174.188.85,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,negative,negative,,,,,,,,,,,negative,negative,negative,negative,,,,,negative,,high,high,,,,,,,,,,,medium,high,low,medium,,,,,high,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,5/1/2015 05:02:29,1626472962,5/1/2015 05:02:04,false,bitcoinget,0.8234,21614812,USA,PA,Erie,174.100.250.115,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,neutral,negative,,,,,,,,,,,neutral,negative,neutral,neutral,,,,,negative,,high,high,,,,,,,,,,,low,high,medium,high,,,,,high,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,5/1/2015 06:04:07,1626508150,5/1/2015 06:03:26,false,neodev,0.8534,22466782,GBR,J9,Newark,213.121.199.42,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,negative,negative,,,,,,,,,,,negative,negative,neutral,negative,,,,,negative,,low,medium,,,,,,,,,,,low,high,low,low,,,,,medium,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,5/1/2015 06:46:35,1626529094,5/1/2015 06:45:50,false,neodev,0.833,31726043,GBR,"","",109.73.74.108,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,negative,positive,,,,,,,,,,,positive,positive,positive,negative,,,,,negative,,low,low,,,,,,,,,,,low,low,low,low,,,,,medium,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,5/1/2015 08:02:48,1626562026,5/1/2015 07:58:58,false,clixsense,0.8173,6363498,USA,GA,Fort Valley,23.125.3.6,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,negative,positive,,,,,,,,,,,negative,negative,negative,negative,,,,,negative,,high,high,,,,,,,,,,,high,high,high,high,,,,,high,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
712643831,5/1/2015 08:28:32,1626573172,5/1/2015 08:28:00,false,instagc,0.8438,18960682,GBR,C9,Carlisle,92.18.192.98,No Japan,,,,,,,,,,,Stop whaling,Japan's whalers,return to the hunt,Japan,whaling,,,,,neutral,negative,,,,,,,,,,,neutral,neutral,neutral,neutral,,,,,negative,,low,medium,,,,,,,,,,,low,low,low,low,,,,,high,,false,No No Japan - Stop whaling now Japan's whalers return to the hunt | Asia Pacific | ABC Radio Australia http://t.co/rbtqP148Ov via @sharethis,No Japan_###_3_###_11__##__Stop whaling_###_14_###_26__##__Japan's whalers_###_31_###_46__##__return to the hunt_###_47_###_65__##__Japan_###_6_###_11__##__whaling_###_19_###_26,entity/text/news/tweets-whaling-event-highlighted-spans/114
