_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
720492160,5/13/2015 13:35:33,1635738394,5/13/2015 13:35:21,false,instagc,0.9635,31184650,USA,IA,West Des Moines,63.153.203.116,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,neutral,,,,,,,,,,,neutral,,,,,,,,negative,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 14:27:50,1635759395,5/13/2015 14:27:33,false,prodege,0.9618,28103910,GBR,C3,Wisbech,2.222.58.164,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,neutral,,,,,,,,,,,neutral,,,,,,,,negative,,medium,low,,,,,,,,,,,low,,,,,,,,medium,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 14:57:18,1635778393,5/13/2015 14:57:03,false,points4rewards,0.8868,20306700,USA,WA,Bothell,50.125.145.37,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,negative,,,,,,,,,,,negative,,,,,,,,negative,,high,high,,,,,,,,,,,high,,,,,,,,high,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 15:14:09,1635793164,5/13/2015 15:13:54,false,instagc,0.933,28524232,CAN,ON,Scarborough,99.244.116.246,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,neutral,,,,,,,,,,,neutral,,,,,,,,negative,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 15:55:47,1635825359,5/13/2015 15:55:30,false,onestopgpt,0.9082,21275875,CAN,ON,Hamilton,24.36.121.10,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,neutral,,,,,,,,,,,negative,,,,,,,,negative,,high,low,,,,,,,,,,,medium,,,,,,,,high,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 15:59:54,1635828620,5/13/2015 15:59:31,false,elite,0.8839,31913360,GBR,"","",88.150.174.140,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,positive,negative,,,,,,,,,,,negative,,,,,,,,negative,,medium,medium,,,,,,,,,,,medium,,,,,,,,low,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 16:58:12,1635865528,5/13/2015 16:57:48,false,prodege,0.8952,29849805,GBR,Z1,Swansea,82.1.37.235,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,positive,,,,,,,,,,,negative,,,,,,,,negative,,high,high,,,,,,,,,,,high,,,,,,,,high,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 17:54:27,1635897936,5/13/2015 17:54:08,false,prodege,0.948,3587109,CAN,NS,Sydney,142.166.203.141,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,neutral,,,,,,,,,,,neutral,,,,,,,,negative,,medium,low,,,,,,,,,,,low,,,,,,,,medium,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 18:41:36,1635919232,5/13/2015 18:41:05,false,prodege,0.9449,16101132,GBR,F9,Hayes,2.223.214.149,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,neutral,,,,,,,,,,,negative,,,,,,,,negative,,high,low,,,,,,,,,,,low,,,,,,,,high,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
720492160,5/13/2015 19:00:17,1635926917,5/13/2015 18:59:50,false,neodev,0.9496,30326627,USA,VA,Reston,199.184.38.5,3 million whales were killed by commercial whaling,,,,,,,,,,,whales,whaling,,,,,,,,negative,positive,,,,,,,,,,,negative,,,,,,,,negative,,medium,low,,,,,,,,,,,low,,,,,,,,medium,,false,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,3 million whales were killed by commercial whaling_###_28_###_78__##__whales_###_38_###_44__##__whaling_###_71_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/574
