_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
751589324,7/8/2015 22:29:53,1685066345,7/8/2015 22:29:29,false,neodev,0.9373,22074628,GBR,"","",92.4.195.98,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,neutral,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 22:36:46,1685072791,7/8/2015 22:36:20,false,instagc,0.9505,32352104,USA,ME,Bangor,74.75.63.81,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,negative,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 22:55:27,1685092155,7/8/2015 22:55:05,false,neodev,0.8994,31977841,USA,IL,Chicago,69.175.85.2,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,positive,positive,,,,,,,,,,,neutral,positive,negative,,,,,,positive,,low,low,,,,,,,,,,,medium,medium,medium,,,,,,medium,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 22:55:57,1685092680,7/8/2015 22:52:29,false,neodev,0.929,18881135,CAN,ON,Ajax,99.243.87.224,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,negative,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 23:10:01,1685107095,7/8/2015 23:09:40,false,prodege,0.8978,1859229,USA,LA,Denham Springs,98.181.38.122,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,positive,negative,,,,,,,,,,,positive,negative,negative,,,,,,negative,,medium,low,,,,,,,,,,,low,low,medium,,,,,,medium,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 23:16:37,1685113388,7/8/2015 23:16:15,false,prodege,0.9262,1924522,USA,NY,New York,96.224.12.188,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,neutral,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 23:18:27,1685115342,7/8/2015 23:18:05,false,neodev,0.278,27667288,CAN,MB,Brandon,216.36.154.251,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,negative,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,medium,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 23:49:52,1685145838,7/8/2015 23:49:13,false,prodege,0.8819,15439740,AUS,02,Jannali,14.200.59.55,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,neutral,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 23:55:09,1685151131,7/8/2015 23:54:47,false,neodev,0.9154,11014811,GBR,G6,Hull,87.102.82.212,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,neutral,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
751589324,7/8/2015 23:58:09,1685154565,7/8/2015 23:56:59,false,points4rewards,0.8667,28703583,USA,"","",97.73.93.60,Japan whaling,,,,,,,,,,,dolphin,Japan whaling,dolphin_dot__dot__dot_,dolphin activists,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,negative,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Japan whaling town sued by dolphin activists - Rappler: Japan whaling town sued by dolphin... http://t.co/gY7jCJDPr2 #Taiji #Tweet4Taiji,Japan whaling_###_0_###_13__##__dolphin_###_27_###_34__##__Japan whaling_###_56_###_69__##__dolphin_dot__dot__dot__###_83_###_93__##__dolphin activists_###_27_###_44,entity/text/news/tweets-whaling-event-highlighted-spans/1000
