_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
712649070,5/8/2015 12:16:39,1632151417,5/8/2015 12:16:12,false,clixsense,0.9202,6340330,USA,NY,Canajoharie,67.248.115.74,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,neutral,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/8/2015 13:35:16,1632176818,5/8/2015 13:34:59,false,neodev,0.9342,31659226,USA,NY,Rochester,192.254.77.56,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,positive,positive,,,,,,,,,,,negative,,,,,,,,negative,,low,medium,,,,,,,,,,,low,,,,,,,,medium,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/8/2015 13:38:44,1632178013,5/8/2015 13:38:16,false,clixsense,0.9274,32309015,GBR,F4,Harrow,80.189.166.155,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,positive,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/8/2015 20:51:43,1632524690,5/8/2015 20:47:46,false,elite,0.9398,22389656,USA,CA,Tulare,99.95.254.133,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,neutral,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/8/2015 21:06:45,1632541177,5/8/2015 21:06:27,false,neodev,0.9042,32356953,USA,PA,Philadelphia,162.208.49.45,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,negative,negative,,,,,,,,,,,negative,,,,,,,,positive,,low,medium,,,,,,,,,,,low,,,,,,,,medium,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/9/2015 05:14:25,1632986416,5/9/2015 05:13:56,false,neodev,0.9285,31139768,USA,DE,"",108.59.8.217,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,positive,negative,,,,,,,,,,,negative,,,,,,,,positive,,low,medium,,,,,,,,,,,high,,,,,,,,low,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/9/2015 05:23:25,1632989947,5/9/2015 05:19:52,false,clixsense,0.9596,6363498,USA,GA,Fort Valley,23.125.3.6,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,positive,positive,,,,,,,,,,,positive,,,,,,,,positive,,high,high,,,,,,,,,,,high,,,,,,,,high,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/9/2015 09:24:51,1633084609,5/9/2015 09:24:25,false,clixsense,0.9365,17201951,GBR,J9,Mansfield,109.145.114.23,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,neutral,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/9/2015 10:31:43,1633110711,5/9/2015 10:30:49,false,elite,0.8783,32425504,USA,DE,"",108.59.8.217,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,negative,,medium,medium,,,,,,,,,,,medium,,,,,,,,medium,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
712649070,5/9/2015 11:29:58,1633130179,5/9/2015 11:29:40,false,elite,0.9437,31856422,GBR,C9,Carlisle,92.18.192.98,"Whales,",,,,,,,,,,,Whaling Tune,Whaling,,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,negative,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune","Whales,_###_59_###_66__##__Whaling Tune_###_100_###_112__##__Whaling_###_100_###_107",entity/text/news/tweets-whaling-event-highlighted-spans/154
