_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
720462069,5/12/2015 12:36:55,1634877960,5/12/2015 12:36:48,false,clixsense,0.9881,28457001,CAN,ON,North Bay,24.204.202.220,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,low,,,,,,,,,,,,,,,,,,,,low,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 13:03:25,1634888676,5/12/2015 13:03:14,false,instagc,0.9836,28524232,CAN,ON,Scarborough,99.244.116.246,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,positive,,,,,,,,,,,,,,,,,,,,negative,,low,,,,,,,,,,,,,,,,,,,,low,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 13:27:54,1634901188,5/12/2015 13:27:40,false,instagc,0.9778,13581319,USA,IL,Mount Vernon,66.232.166.86,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,low,,,,,,,,,,,,,,,,,,,,low,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 15:07:49,1634951846,5/12/2015 15:07:25,false,neodev,0.9653,18881135,CAN,ON,Ajax,99.243.87.224,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,low,,,,,,,,,,,,,,,,,,,,low,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 15:09:21,1634953500,5/12/2015 15:09:08,false,neodev,0.9245,31726043,USA,VA,Manassas,207.244.77.1,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,positive,,,,,,,,,,,,,,,,,,,,negative,,medium,,,,,,,,,,,,,,,,,,,,medium,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 15:11:02,1634955401,5/12/2015 15:10:41,false,clixsense,0.9296,30681826,GBR,I3,Rochester,86.163.150.232,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,positive,,,,,,,,,,,,,,,,,,,,negative,,medium,,,,,,,,,,,,,,,,,,,,medium,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 16:17:48,1635026403,5/12/2015 16:17:14,false,gifthulk,0.935,18666417,USA,PA,Meadville,24.101.97.237,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,negative,,,,,,,,,,,,,,,,,,,,negative,,medium,,,,,,,,,,,,,,,,,,,,high,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 17:05:56,1635051127,5/12/2015 17:05:00,false,clixsense,0.9578,10798016,GBR,C7,Coventry,86.24.245.191,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,medium,,,,,,,,,,,,,,,,,,,,medium,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 17:42:09,1635077911,5/12/2015 17:41:40,false,instagc,0.9502,18672993,CAN,BC,Surrey,76.77.82.83,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,low,,,,,,,,,,,,,,,,,,,,low,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
720462069,5/12/2015 19:06:03,1635192933,5/12/2015 19:05:36,false,neodev,0.9499,11014534,GBR,B8,Bromley,86.18.149.6,Pro-Whaling_dot_,,,,,,,,,,,,,,,,,,,,positive,,,,,,,,,,,,,,,,,,,,negative,,medium,,,,,,,,,,,,,,,,,,,,high,,false,.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/rO7zEYQrgi #BloodEclipse,Pro-Whaling_dot__###_66_###_78,entity/text/news/tweets-whaling-event-highlighted-spans/292
