_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
720490850,5/16/2015 14:54:14,1637650544,5/16/2015 14:53:53,false,clixsense,0.9319,6352682,GBR,H9,London,2.122.19.138,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,positive,positive,,,,,,,,,,,positive,,,,,,,,positive,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/16/2015 16:40:42,1637687981,5/16/2015 16:39:24,false,clixsense,0.9223,32254355,CAN,ON,London,70.53.114.225,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,negative,positive,,,,,,,,,,,negative,,,,,,,,negative,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/16/2015 16:52:40,1637693080,5/16/2015 16:52:11,false,vivatic,0.9338,32338429,GBR,N7,Frimley,92.21.214.9,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,neutral,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/16/2015 16:55:22,1637694280,5/16/2015 16:54:42,false,zoombucks,0.9409,6744840,CAN,BC,Kelowna,174.4.58.160,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,neutral,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/16/2015 19:05:33,1637746574,5/16/2015 19:05:00,false,neodev,0.953,11026968,CAN,ON,Ottawa,108.168.124.170,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,neutral,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/16/2015 19:12:23,1637749000,5/16/2015 19:11:46,false,clixsense,0.9486,32165471,GBR,E3,Enfield,80.43.129.188,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,neutral,positive,,,,,,,,,,,neutral,,,,,,,,positive,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/16/2015 20:52:07,1637805137,5/16/2015 20:50:24,false,clixsense,0.9558,6344072,CAN,BC,Burnaby,172.218.166.58,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,neutral,positive,,,,,,,,,,,neutral,,,,,,,,neutral,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/16/2015 23:20:21,1637855340,5/16/2015 23:19:16,false,prodege,0.9465,17379068,CAN,NL,St. John's,142.162.24.75,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,neutral,neutral,,,,,,,,,,,neutral,,,,,,,,neutral,,low,low,,,,,,,,,,,low,,,,,,,,low,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/17/2015 04:35:45,1637961425,5/17/2015 04:35:18,false,clixsense,0.9278,22984878,CAN,ON,Kingston,67.193.186.57,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,negative,negative,,,,,,,,,,,negative,,,,,,,,negative,,medium,medium,,,,,,,,,,,medium,,,,,,,,medium,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
720490850,5/17/2015 04:58:58,1637965842,5/17/2015 04:56:53,false,clixsense,0.9163,31579138,AUS,02,Hurstville,14.200.129.68,"rokinu_dot__dot__dot_
#whaling",,,,,,,,,,,#whale-watching,"rokinu_dot__dot__dot_
#whaling #whale-watching",,,,,,,,negative,positive,,,,,,,,,,,negative,,,,,,,,negative,,low,high,,,,,,,,,,,high,,,,,,,,high,,false,"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh","rokinu_dot__dot__dot_
#whaling_###_15_###_33__##__#whale-watching_###_34_###_49__##__rokinu_dot__dot__dot_
#whaling #whale-watching_###_15_###_49",entity/text/news/tweets-whaling-event-highlighted-spans/337
