_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
720466336,5/13/2015 22:34:18,1636074845,5/13/2015 22:33:35,false,elite,0.9748,32173500,GBR,"","",90.194.126.118,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,neutral,neutral,,,,,,,,,,,negative,neutral,neutral,,,,,,negative,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 01:44:37,1636165182,5/14/2015 01:44:08,false,elite,0.8814,31848723,USA,"","",155.94.185.233,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,positive,positive,,,,,,,,,,,positive,positive,positive,,,,,,positive,,medium,medium,,,,,,,,,,,medium,medium,medium,,,,,,medium,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 01:50:16,1636166912,5/14/2015 01:49:36,false,instagc,0.8641,31184650,USA,IA,Mason City,173.26.27.82,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,neutral,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 02:14:17,1636175282,5/14/2015 02:13:49,false,neodev,0.8538,32087449,USA,TX,Dallas,64.31.33.79,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,positive,positive,,,,,,,,,,,positive,neutral,negative,,,,,,neutral,,medium,high,,,,,,,,,,,high,low,low,,,,,,medium,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 02:34:17,1636182287,5/14/2015 02:33:47,false,elite,0.87,32306791,CAN,QC,Mont-royal,198.105.118.69,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,positive,positive,,,,,,,,,,,positive,positive,positive,,,,,,positive,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 03:55:15,1636207799,5/14/2015 03:50:19,false,clixsense,0.8635,19294877,USA,MA,Boston,96.233.22.86,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,positive,positive,,,,,,,,,,,positive,negative,neutral,,,,,,positive,,medium,low,,,,,,,,,,,low,medium,low,,,,,,medium,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 04:10:06,1636212162,5/14/2015 03:55:43,false,clixsense,0.8539,22947672,GBR,"","",88.144.126.61,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,neutral,,medium,low,,,,,,,,,,,high,low,low,,,,,,medium,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 06:26:50,1636253951,5/14/2015 06:24:53,false,clixsense,0.8737,6337523,CAN,ON,Almonte,76.66.97.242,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,neutral,neutral,,,,,,,,,,,positive,neutral,neutral,,,,,,positive,,medium,medium,,,,,,,,,,,medium,medium,medium,,,,,,medium,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 06:35:35,1636256385,5/14/2015 06:35:09,false,neodev,0.8713,15848372,AUS,02,Jannali,14.200.59.55,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,neutral,neutral,,,,,,,,,,,neutral,neutral,neutral,,,,,,neutral,,low,low,,,,,,,,,,,low,low,low,,,,,,low,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
720466336,5/14/2015 13:24:26,1636353711,5/14/2015 13:23:54,false,elite,0.8657,31913360,GBR,"","",88.150.202.140,making whaling ancient history,,,,,,,,,,,#SeaShepherd,Real Men Don't Whale,whaling,history,,,,,,positive,negative,,,,,,,,,,,negative,positive,positive,,,,,,positive,,medium,low,,,,,,,,,,,low,high,high,,,,,,medium,,false,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop https://t.co/dfG8mUjG9t,making whaling ancient history_###_45_###_75__##__#SeaShepherd_###_93_###_105__##__Real Men Don't Whale_###_0_###_20__##__whaling_###_52_###_59__##__history_###_68_###_75,entity/text/news/tweets-whaling-event-highlighted-spans/303
