_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
720463830,5/13/2015 00:33:31,1635464053,5/13/2015 00:32:59,false,elite,0.9333,32173500,GBR,"","",90.194.126.118,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,neutral,neutral,,,,,,,,,,,neutral,negative,negative,negative,,,,,negative,,low,low,,,,,,,,,,,low,medium,medium,medium,,,,,medium,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 00:42:56,1635470956,5/13/2015 00:42:29,false,zoombucks,0.8682,4688131,CAN,BC,Vancouver,75.156.91.114,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,negative,negative,,,,,,,,,,,neutral,negative,negative,negative,,,,,negative,,medium,medium,,,,,,,,,,,medium,high,high,high,,,,,high,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 01:01:49,1635483795,5/13/2015 01:01:11,false,elite,0.8035,31848723,USA,"","",155.94.185.254,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,positive,positive,,,,,,,,,,,positive,positive,positive,positive,,,,,positive,,medium,medium,,,,,,,,,,,medium,medium,medium,low,,,,,medium,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 01:51:20,1635509735,5/13/2015 01:50:07,false,neodev,0.8256,11460728,CAN,BC,Burnaby,70.79.16.165,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,neutral,neutral,,,,,,,,,,,neutral,negative,negative,negative,,,,,negative,,low,low,,,,,,,,,,,low,high,high,high,,,,,high,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 03:17:03,1635550937,5/13/2015 03:16:41,false,neodev,0.8101,32087449,AUS,02,Sydney,203.31.216.214,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,positive,negative,,,,,,,,,,,positive,negative,positive,negative,,,,,negative,,medium,medium,,,,,,,,,,,low,low,medium,low,,,,,low,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 03:28:43,1635556099,5/13/2015 03:27:04,false,neodev,0.8011,31139768,USA,DE,"",108.59.8.217,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,negative,negative,,,,,,,,,,,negative,negative,negative,negative,,,,,positive,,high,high,,,,,,,,,,,high,medium,low,low,,,,,low,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 04:41:30,1635586272,5/13/2015 04:24:37,false,gifthunterclub,0.8098,24043308,GBR,"","",94.102.147.250,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,neutral,neutral,,,,,,,,,,,neutral,positive,positive,positive,,,,,positive,,low,low,,,,,,,,,,,low,medium,medium,medium,,,,,medium,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 05:28:46,1635601225,5/13/2015 05:28:18,false,prodege,0.8459,18793920,USA,CA,Salinas,73.162.0.87,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,neutral,negative,,,,,,,,,,,neutral,negative,negative,negative,,,,,negative,,low,high,,,,,,,,,,,low,medium,medium,medium,,,,,high,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 05:53:20,1635608092,5/13/2015 05:52:54,false,instagc,0.8864,23287154,USA,CA,San Jose,130.65.251.20,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,negative,negative,,,,,,,,,,,negative,positive,positive,positive,,,,,positive,,low,medium,,,,,,,,,,,low,high,medium,high,,,,,high,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
720463830,5/13/2015 06:04:28,1635611387,5/13/2015 06:03:14,false,prodege,0.797,27934334,GBR,D3,Swadlincote,109.150.228.127,Japan:,,,,,,,,,,,Whaling,Tell Japan:,End Illegal Antarctic Whaling Today!,Japan: End Illegal Antarctic Whaling,Tell Japan: End Illegal Antarctic Whaling,,,,,neutral,neutral,,,,,,,,,,,positive,positive,positive,positive,,,,,positive,,low,low,,,,,,,,,,,low,medium,medium,medium,,,,,medium,,false,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/8HO0oVtdZ7 via @TakePart,Japan:_###_5_###_11__##__Whaling_###_34_###_41__##__Tell Japan:_###_0_###_11__##__End Illegal Antarctic Whaling Today!_###_12_###_48__##__Japan: End Illegal Antarctic Whaling_###_5_###_41__##__Tell Japan: End Illegal Antarctic Whaling_###_0_###_41,entity/text/news/tweets-whaling-event-highlighted-spans/291
