_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event0,event1,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event2,event3,event4,event5,event6,event7,event8,event9,eventtext,for_each_highlighted_term_select_the_sentiment_that_it_is_expressed_in_this_text_also_select_the_intensity_of_the_sentiment_as_expressed_in_this_text,intensity0,intensity1,intensity10,intensity11,intensity12,intensity13,intensity14,intensity15,intensity16,intensity17,intensity18,intensity19,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensitytext,textsentiment,_golden,sentence,textforcrowd,uid
712648890,5/8/2015 13:29:10,1632174843,5/8/2015 13:28:59,false,neodev,0.9517,31659226,USA,NY,Rochester,192.254.77.56,JAPAN,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,negative,,medium,,,,,,,,,,,,,,,,,,,,medium,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/8/2015 20:38:39,1632509065,5/8/2015 20:38:29,false,neodev,0.9452,32356953,USA,PA,Philadelphia,162.208.49.45,JAPAN,,,,,,,,,,,,,,,,,,,,negative,,,,,,,,,,,,,,,,,,,,negative,,medium,,,,,,,,,,,,,,,,,,,,low,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/9/2015 11:16:36,1633125508,5/9/2015 11:16:04,false,elite,0.9613,32425504,USA,VA,Manassas,207.244.77.1,JAPAN,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,medium,,,,,,,,,,,,,,,,,,,,medium,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/9/2015 13:36:32,1633180736,5/9/2015 13:36:07,false,fusioncash,0.9382,7461070,USA,FL,Orlando,107.199.12.117,JAPAN,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,low,,,,,,,,,,,,,,,,,,,,low,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/9/2015 14:30:01,1633203566,5/9/2015 14:29:53,false,clixsense,0.9449,28457001,CAN,ON,North Bay,24.204.202.220,JAPAN,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,low,,,,,,,,,,,,,,,,,,,,low,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/9/2015 14:32:28,1633204892,5/9/2015 14:32:14,false,prodege,0.9589,3587109,CAN,NS,Eskasoni,142.166.199.195,JAPAN,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,positive,,low,,,,,,,,,,,,,,,,,,,,medium,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/9/2015 15:00:18,1633216737,5/9/2015 14:59:24,false,neodev,0.9291,31977841,USA,IL,Chicago,69.175.85.2,JAPAN,,,,,,,,,,,,,,,,,,,,positive,,,,,,,,,,,,,,,,,,,,negative,,medium,,,,,,,,,,,,,,,,,,,,medium,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/9/2015 15:26:57,1633228190,5/9/2015 15:25:15,false,clixsense,0.9303,6576528,CAN,SK,Regina,24.72.57.229,JAPAN,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,negative,,medium,,,,,,,,,,,,,,,,,,,,low,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/9/2015 15:53:42,1633240373,5/9/2015 15:53:22,false,prodege,0.9492,13300986,CAN,AB,Edmonton,68.150.40.134,JAPAN,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,low,,,,,,,,,,,,,,,,,,,,low,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
712648890,5/9/2015 16:31:26,1633255526,5/9/2015 16:30:36,false,instagc,0.9467,22981457,CAN,ON,Kitchener,174.113.174.129,JAPAN,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,,,,,,,,,,,,,neutral,,low,,,,,,,,,,,,,,,,,,,,low,,false,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける　ありがとうううう＾＾,JAPAN_###_16_###_21,entity/text/news/tweets-whaling-event-highlighted-spans/100
